economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,137387738,0.175257792197402,1,24,3,4,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,1,2,2,2,1,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,3,2,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,1,1,1,2,,1,0,2,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,150042297,0.821580165159921,2,32,3,3,1,,1,1,0,1,1,1,2,,2,1,2,,,,1,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,1,,2,2,1,2,2,,2,2,1,2,1,2,1,,3,2,1,1,2,2,2,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,1,1,4,4,4,4,4,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,196115197,1.30927861843524,2,38,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,1,1,1,2,2,2,2,,1,3,3,1,1,,,2,,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,2,2,2,3,,1,1,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,157656797,0.86190611981084,1,23,3,4,2,,1,1,0,1,2,1,2,,1,1,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,2,,2,2,,2,1,1,1,,4,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,2,1,,0,1,4,2,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,176986305,3.35075459176122,1,69,3,4,2,,1,1,0,,,1,2,,2,2,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,1,2,2,2,1,,2,1,2,3,3,2,,0,0,4,2,4,2,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,207254731,1.21582082065819,1,15,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,199583623,0.980778975788322,1,32,3,3,1,,1,1,0,1,2,2,,,2,2,2,,,,2,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,1,1,1,,3,2,1,1,2,2,1,1,2,2,1,1,1,2,1,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,2,3,2,1,,1,1,1,4,4,4,1,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,156619041,1.08313739535831,1,54,2,5,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,2,1,1,,0,0,2,4,4,4,2,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,156224484,0.22314023668629,1,38,3,5,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,1,1,2,,1,1,2,2,1,1,2,,1,2,2,1,1,,,1,1,,,1,1,1,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,2,3,3,1,,1,1,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,150189072,0.50481334486702,2,40,2,5,1,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,3,1,2,2,2,1,1,,,,,,,1,1,2,1,1,2,,1,1,1,2,1,,1,1,1,2,2,2,2,,1,3,3,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,1,,,1,1,2,2,1,,3,3,3,3,,3,,1,0,4,1,4,2,2,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,203509820,0.400939237022349,2,25,3,5,1,,1,1,0,1,1,1,1,2,1,1,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,1,3,2,2,,,,2,,,,1,2,1,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,1,4,4,4,1,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,167015193,0.202718165080659,1,31,2,2,2,,1,1,0,,,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,2,,2,2,,2,1,1,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,178333991,0.93438891659996,1,28,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,1,1,2,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,155981539,0.264619661390902,1,28,3,5,1,,1,1,0,1,1,2,,,1,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,2,2,,0,0,4,4,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,138184813,0.821138651400642,1,20,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,2,1,1,2,1,2,2,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,2,1,2,2,,3,1,1,2,,,,1,2,2,2,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,3,1,,1,1,4,2,4,4,2,4,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,112718903,1.72312990402948,2,20,1,3,1,,1,1,0,2,2,2,,,2,1,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,132924255,0.872437762184287,1,25,1,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,1,1,2,2,1,,1,1,1,1,3,1,,0,1,4,2,4,2,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,185001582,0.624993128551332,1,27,3,5,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,2,1,2,2,2,2,,1,1,1,2,1,,1,1,1,1,2,1,2,1,1,3,3,2,,,,1,2,1,2,1,1,1,1,,,1,2,1,2,,,1,2,2,,,,,1,1,2,2,1,,3,3,3,3,,2,,1,1,1,4,4,2,1,3,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,137899927,1.08826626942434,2,24,2,4,1,,1,1,0,2,2,1,2,,1,2,2,,,,1,1,1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,2,1,,2,2,2,2,2,2,2,,2,1,3,2,,,,1,1,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,1,4,3,,1,0,4,4,4,4,1,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,146827792,0.424157653876599,1,30,3,5,1,,1,1,0,1,2,1,2,,1,1,2,,,,1,1,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,1,1,,1,2,1,2,1,3,2,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,1,2,1,2,,,2,,,,,,2,1,3,3,2,2,,1,1,1,1,4,4,2,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,177106429,0.168433105960408,1,33,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,2,1,1,2,1,2,1,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,1,1,1,,6,1,1,1,2,2,1,1,2,2,1,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,2,1,2,1,,1,1,4,4,4,2,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,113710628,0.495343357044607,2,29,3,5,1,,1,1,1,1,2,1,2,,1,1,1,1,2,2,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,2,2,1,2,,,2,1,1,1,1,,2,1,2,2,2,2,1,,1,3,3,1,1,,,1,2,1,2,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,1,1,3,1,,1,1,1,4,4,4,4,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,139656957,0.970443102050318,1,36,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,1,1,2,2,1,,1,1,1,1,3,1,,1,1,4,2,4,2,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,180870816,0.197177340494908,1,17,2,5,2,,1,1,1,2,2,2,,,1,1,2,,,,1,2,1,,,,,,2,2,,,,,,,,,,,,,,,,2,1,2,2,2,,,1,1,1,2,1,,2,2,2,2,2,2,2,,1,2,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,1,4,1,,1,0,4,2,4,4,4,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,137790595,0.980778975788322,1,26,2,4,1,,1,1,0,1,2,1,2,,2,1,2,,,,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,2,2,2,2,1,,2,3,2,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,1,,0,1,4,4,4,4,2,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,112875526,3.59034181995605,1,15,1,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,165510458,0.343320332662013,1,31,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,1,3,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,2,1,1,1,2,2,1,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,2,4,4,4,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,191505903,0.477468915719017,2,25,2,3,1,,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,1,1,1,,0,1,4,2,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,175721176,0.211053309004646,1,30,3,5,1,,1,1,0,,,1,2,,2,2,2,,,,2,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,1,2,1,,3,2,1,1,2,1,1,1,1,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,2,3,3,,2,,1,1,1,4,4,4,4,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,192150509,0.86190611981084,1,22,2,1,2,,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,3,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,121719412,3.59034181995605,2,65,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,1,,,,,,,,,,,2,,,2,1,2,,,,1,2,,2,2,2,2,,2,1,1,1,2,2,1,2,,,,1,2,2,,,1,2,,,,,,,1,1,2,2,1,,1,1,2,2,1,,1,1,1,1,2,1,,1,0,4,2,2,2,2,2,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,179601059,0.202718165080659,1,25,3,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,1,1,2,,,,,,,,,,,2,,,2,1,1,2,1,,1,2,,1,2,2,1,1,2,2,2,1,2,2,1,1,2,1,1,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,3,1,1,,1,1,2,4,4,4,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,141331383,1.11824606766372,1,23,2,4,2,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,1,1,1,,,,,,,2,2,2,1,1,1,,1,2,1,2,1,,2,2,2,2,2,2,1,,2,2,1,1,2,1,2,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,2,2,,0,1,4,4,4,4,4,2,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,114310103,0.214816618620712,1,21,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,4,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,1,1,2,2,1,,1,1,2,3,2,1,,1,1,4,2,4,2,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,121436977,0.273712883800214,1,21,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,1,1,1,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,2,2,1,1,,1,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,2,2,2,,1,1,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,163888454,0.961415658090122,2,39,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,1,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,6,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,2,3,1,,0,1,4,2,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,179922836,0.837093320014305,2,62,2,2,1,,1,1,0,2,1,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,1,1,2,,,2,,,,,,1,1,1,2,2,1,,0,0,2,4,1,4,2,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,203429731,3.59034181995605,2,64,1,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,3,1,2,2,1,3,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,2,1,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,1,1,3,3,,0,0,4,2,4,4,2,2,2,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,174450458,0.94654725763545,2,17,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,2,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,3,1,,0,0,4,4,4,4,3,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,195167121,0.433047081049083,1,24,3,5,1,,1,1,1,2,2,1,2,,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,2,1,1,1,,1,1,2,2,2,2,2,,1,3,2,1,1,,,2,,,,1,1,1,2,,,1,2,2,2,1,,,1,2,1,2,,,2,,,,,,2,2,2,2,3,2,,1,1,2,1,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,121376647,0.200361886973044,1,22,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,1,1,1,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,1,1,4,4,4,4,4,4,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,114281452,0.701031168789607,1,24,2,4,1,,1,1,1,1,2,1,2,,2,1,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,,,,,,,1,2,1,1,2,,,2,1,1,3,1,,2,1,1,2,2,2,1,,3,2,1,2,,,,1,1,,,2,,,,,,1,2,1,1,,,1,2,2,,,,,2,,,,,,1,1,2,2,2,1,,1,1,1,4,4,4,4,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,205862019,3.59034181995605,2,72,1,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,2,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,114500865,0.63245601307144,2,20,2,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,1,3,3,2,,0,1,2,4,4,4,2,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,159421815,0.257490249496509,1,25,3,1,1,,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,3,1,,0,0,4,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,141244976,3.59034181995605,2,47,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,2,1,1,,0,0,2,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,158781260,0.825572261741012,2,28,3,5,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,2,2,,1,1,1,2,1,1,1,,3,3,3,1,1,,,1,1,,,1,1,1,2,,,1,2,1,1,,,2,1,2,2,2,2,2,2,,,,,,2,3,3,3,,3,,1,1,1,3,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,184269663,1.3609351866919,2,29,1,1,1,,1,1,0,2,2,2,,,1,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,1,1,1,,4,3,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,2,3,3,3,,0,1,4,2,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,160974514,2.49470157906654,2,37,2,1,1,,1,1,0,,,1,2,,2,2,2,,,,2,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,1,2,1,2,,,1,1,2,2,2,1,,2,,,,,,1,1,1,1,3,1,,0,0,1,2,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,172333901,3.59034181995605,2,35,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,1,1,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,9,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,192754748,0.843874408112551,1,20,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,1,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,1,1,2,4,4,4,4,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,204303847,2.43164164131638,1,17,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,4,1,,0,0,4,4,4,4,4,5,2,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,210190088,0.86190611981084,1,20,2,4,2,,1,1,1,2,2,2,,,1,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,2,1,2,1,1,1,,1,1,1,2,1,,1,2,1,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,2,,1,0,4,4,4,4,4,5,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,159736637,0.341071955136799,1,19,2,4,2,,1,1,0,2,2,1,2,,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,1,1,,1,1,,1,2,2,1,2,2,2,3,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,2,1,2,,1,1,4,2,4,4,2,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,188013026,0.400723773946088,1,17,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,1,2,2,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,1,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,1,2,2,1,,2,,,,,,2,1,2,1,3,2,,1,1,4,2,2,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,204821288,1.12687124128382,2,48,3,4,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,1,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,200927313,0.22314023668629,1,43,2,2,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,1,1,1,1,2,2,1,1,2,,,,1,2,2,1,1,2,2,,,1,1,1,1,2,,,2,2,1,2,2,2,2,1,2,2,2,1,,2,2,3,2,2,1,,1,1,1,4,3,2,2,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,207356570,1.8186765325885,2,28,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,2,3,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,3,1,2,0,0
